vcc	V(ce)	Ic(Q1)
2.569999999999967e+000	2.423553e-002	1.111688e-004
2.574999999999967e+000	2.428028e-002	1.113851e-004
2.579999999999967e+000	2.432508e-002	1.116015e-004
2.584999999999967e+000	2.436993e-002	1.118179e-004
2.589999999999967e+000	2.441485e-002	1.120343e-004
2.594999999999967e+000	2.445982e-002	1.122507e-004
2.599999999999967e+000	2.450485e-002	1.124670e-004
2.604999999999967e+000	2.454994e-002	1.126834e-004
2.609999999999967e+000	2.459508e-002	1.128998e-004
2.614999999999967e+000	2.464028e-002	1.131161e-004
2.619999999999966e+000	2.468554e-002	1.133325e-004
2.624999999999966e+000	2.473086e-002	1.135489e-004
2.629999999999966e+000	2.477624e-002	1.137652e-004
2.634999999999966e+000	2.482167e-002	1.139816e-004
2.639999999999966e+000	2.486717e-002	1.141979e-004
2.644999999999966e+000	2.491272e-002	1.144143e-004
2.649999999999966e+000	2.495833e-002	1.146306e-004
2.654999999999966e+000	2.500400e-002	1.148470e-004
2.659999999999966e+000	2.504973e-002	1.150633e-004
2.664999999999965e+000	2.509552e-002	1.152797e-004
2.669999999999965e+000	2.514137e-002	1.154960e-004
2.674999999999965e+000	2.518728e-002	1.157123e-004
2.679999999999965e+000	2.523325e-002	1.159287e-004
2.684999999999965e+000	2.527928e-002	1.161450e-004
2.689999999999965e+000	2.532537e-002	1.163613e-004
2.694999999999965e+000	2.537153e-002	1.165777e-004
2.699999999999965e+000	2.541774e-002	1.167940e-004
2.704999999999965e+000	2.546401e-002	1.170103e-004
2.709999999999964e+000	2.551035e-002	1.172266e-004
2.714999999999964e+000	2.555674e-002	1.174429e-004
2.719999999999964e+000	2.560320e-002	1.176592e-004
2.724999999999964e+000	2.564972e-002	1.178756e-004
2.729999999999964e+000	2.569630e-002	1.180919e-004
2.734999999999964e+000	2.574294e-002	1.183082e-004
2.739999999999964e+000	2.578965e-002	1.185245e-004
2.744999999999964e+000	2.583642e-002	1.187408e-004
2.749999999999964e+000	2.588325e-002	1.189571e-004
2.754999999999964e+000	2.593014e-002	1.191734e-004
2.759999999999963e+000	2.597710e-002	1.193896e-004
2.764999999999963e+000	2.602412e-002	1.196059e-004
2.769999999999963e+000	2.607121e-002	1.198222e-004
2.774999999999963e+000	2.611835e-002	1.200385e-004
2.779999999999963e+000	2.616557e-002	1.202548e-004
2.784999999999963e+000	2.621284e-002	1.204711e-004
2.789999999999963e+000	2.626018e-002	1.206873e-004
2.794999999999963e+000	2.630759e-002	1.209036e-004
2.799999999999963e+000	2.635506e-002	1.211199e-004
2.804999999999962e+000	2.640259e-002	1.213361e-004
2.809999999999962e+000	2.645019e-002	1.215524e-004
2.814999999999962e+000	2.649785e-002	1.217687e-004
2.819999999999962e+000	2.654558e-002	1.219849e-004
2.824999999999962e+000	2.659338e-002	1.222012e-004
2.829999999999962e+000	2.664124e-002	1.224174e-004
2.834999999999962e+000	2.668917e-002	1.226337e-004
2.839999999999962e+000	2.673716e-002	1.228499e-004
2.844999999999962e+000	2.678523e-002	1.230661e-004
2.849999999999962e+000	2.683335e-002	1.232824e-004
2.854999999999961e+000	2.688155e-002	1.234986e-004
2.859999999999961e+000	2.692981e-002	1.237149e-004
2.864999999999961e+000	2.697814e-002	1.239311e-004
2.869999999999961e+000	2.702654e-002	1.241473e-004
2.874999999999961e+000	2.707500e-002	1.243635e-004
2.879999999999961e+000	2.712353e-002	1.245798e-004
2.884999999999961e+000	2.717214e-002	1.247960e-004
2.889999999999961e+000	2.722080e-002	1.250122e-004
2.894999999999961e+000	2.726954e-002	1.252284e-004
2.899999999999960e+000	2.731835e-002	1.254446e-004
2.904999999999960e+000	2.736722e-002	1.256608e-004
2.909999999999960e+000	2.741617e-002	1.258770e-004
2.914999999999960e+000	2.746519e-002	1.260932e-004
2.919999999999960e+000	2.751427e-002	1.263094e-004
2.924999999999960e+000	2.756343e-002	1.265256e-004
2.929999999999960e+000	2.761265e-002	1.267418e-004
2.934999999999960e+000	2.766195e-002	1.269580e-004
2.939999999999960e+000	2.771131e-002	1.271742e-004
2.944999999999959e+000	2.776075e-002	1.273904e-004
2.949999999999959e+000	2.781026e-002	1.276065e-004
2.954999999999959e+000	2.785984e-002	1.278227e-004
2.959999999999959e+000	2.790949e-002	1.280389e-004
2.964999999999959e+000	2.795922e-002	1.282551e-004
2.969999999999959e+000	2.800901e-002	1.284712e-004
2.974999999999959e+000	2.805888e-002	1.286874e-004
2.979999999999959e+000	2.810882e-002	1.289035e-004
2.984999999999959e+000	2.815883e-002	1.291197e-004
2.989999999999959e+000	2.820892e-002	1.293359e-004
2.994999999999958e+000	2.825908e-002	1.295520e-004
2.999999999999958e+000	2.830931e-002	1.297682e-004
3.004999999999958e+000	2.835962e-002	1.299843e-004
3.009999999999958e+000	2.841000e-002	1.302004e-004
3.014999999999958e+000	2.846046e-002	1.304166e-004
3.019999999999958e+000	2.851099e-002	1.306327e-004
3.024999999999958e+000	2.856159e-002	1.308488e-004
3.029999999999958e+000	2.861227e-002	1.310650e-004
3.034999999999958e+000	2.866303e-002	1.312811e-004
3.039999999999957e+000	2.871386e-002	1.314972e-004
3.044999999999957e+000	2.876477e-002	1.317133e-004
3.049999999999957e+000	2.881575e-002	1.319294e-004
3.054999999999957e+000	2.886681e-002	1.321455e-004
3.059999999999957e+000	2.891794e-002	1.323617e-004
3.064999999999957e+000	2.896916e-002	1.325778e-004
3.069999999999957e+000	2.902045e-002	1.327939e-004
3.074999999999957e+000	2.907181e-002	1.330100e-004
3.079999999999957e+000	2.912326e-002	1.332261e-004
3.084999999999956e+000	2.917478e-002	1.334422e-004
3.089999999999956e+000	2.922638e-002	1.336582e-004
3.094999999999956e+000	2.927806e-002	1.338743e-004
3.099999999999956e+000	2.932982e-002	1.340904e-004
3.104999999999956e+000	2.938165e-002	1.343065e-004
3.109999999999956e+000	2.943357e-002	1.345225e-004
3.114999999999956e+000	2.948556e-002	1.347386e-004
3.119999999999956e+000	2.953764e-002	1.349547e-004
3.124999999999956e+000	2.958979e-002	1.351707e-004
3.129999999999956e+000	2.964203e-002	1.353868e-004
3.134999999999955e+000	2.969435e-002	1.356029e-004
3.139999999999955e+000	2.974674e-002	1.358189e-004
3.144999999999955e+000	2.979922e-002	1.360350e-004
3.149999999999955e+000	2.985178e-002	1.362510e-004
3.154999999999955e+000	2.990442e-002	1.364671e-004
3.159999999999955e+000	2.995715e-002	1.366831e-004
3.164999999999955e+000	3.000995e-002	1.368991e-004
3.169999999999955e+000	3.006284e-002	1.371152e-004
3.174999999999955e+000	3.011581e-002	1.373312e-004
3.179999999999954e+000	3.016887e-002	1.375472e-004
3.184999999999954e+000	3.022200e-002	1.377632e-004
3.189999999999954e+000	3.027523e-002	1.379793e-004
3.194999999999954e+000	3.032853e-002	1.381953e-004
3.199999999999954e+000	3.038192e-002	1.384113e-004
3.204999999999954e+000	3.043539e-002	1.386273e-004
3.209999999999954e+000	3.048895e-002	1.388433e-004
3.214999999999954e+000	3.054260e-002	1.390593e-004
3.219999999999954e+000	3.059633e-002	1.392753e-004
3.224999999999954e+000	3.065015e-002	1.394913e-004
3.229999999999953e+000	3.070405e-002	1.397072e-004
3.234999999999953e+000	3.075804e-002	1.399232e-004
3.239999999999953e+000	3.081211e-002	1.401392e-004
3.244999999999953e+000	3.086628e-002	1.403552e-004
3.249999999999953e+000	3.092053e-002	1.405712e-004
3.254999999999953e+000	3.097486e-002	1.407871e-004
3.259999999999953e+000	3.102929e-002	1.410031e-004
3.264999999999953e+000	3.108381e-002	1.412190e-004
3.269999999999953e+000	3.113841e-002	1.414350e-004
3.274999999999952e+000	3.119310e-002	1.416510e-004
3.279999999999952e+000	3.124788e-002	1.418669e-004
3.284999999999952e+000	3.130275e-002	1.420828e-004
3.289999999999952e+000	3.135771e-002	1.422988e-004
3.294999999999952e+000	3.141277e-002	1.425147e-004
3.299999999999952e+000	3.146791e-002	1.427307e-004
3.304999999999952e+000	3.152314e-002	1.429466e-004
3.309999999999952e+000	3.157847e-002	1.431625e-004
3.314999999999952e+000	3.163388e-002	1.433784e-004
3.319999999999951e+000	3.168939e-002	1.435944e-004
3.324999999999951e+000	3.174499e-002	1.438103e-004
3.329999999999951e+000	3.180068e-002	1.440262e-004
3.334999999999951e+000	3.185647e-002	1.442421e-004
3.339999999999951e+000	3.191235e-002	1.444580e-004
3.344999999999951e+000	3.196832e-002	1.446739e-004
3.349999999999951e+000	3.202439e-002	1.448898e-004
3.354999999999951e+000	3.208055e-002	1.451057e-004
3.359999999999951e+000	3.213681e-002	1.453215e-004
3.364999999999951e+000	3.219316e-002	1.455374e-004
3.369999999999950e+000	3.224961e-002	1.457533e-004
3.374999999999950e+000	3.230615e-002	1.459692e-004
3.379999999999950e+000	3.236279e-002	1.461850e-004
3.384999999999950e+000	3.241953e-002	1.464009e-004
3.389999999999950e+000	3.247636e-002	1.466168e-004
3.394999999999950e+000	3.253329e-002	1.468326e-004
3.399999999999950e+000	3.259032e-002	1.470485e-004
3.404999999999950e+000	3.264745e-002	1.472643e-004
3.409999999999950e+000	3.270467e-002	1.474801e-004
3.414999999999949e+000	3.276199e-002	1.476960e-004
3.419999999999949e+000	3.281942e-002	1.479118e-004
3.424999999999949e+000	3.287694e-002	1.481276e-004
3.429999999999949e+000	3.293456e-002	1.483435e-004
3.434999999999949e+000	3.299228e-002	1.485593e-004
3.439999999999949e+000	3.305010e-002	1.487751e-004
3.444999999999949e+000	3.310803e-002	1.489909e-004
3.449999999999949e+000	3.316605e-002	1.492067e-004
3.454999999999949e+000	3.322418e-002	1.494225e-004
3.459999999999949e+000	3.328241e-002	1.496383e-004
3.464999999999948e+000	3.334074e-002	1.498541e-004
3.469999999999948e+000	3.339918e-002	1.500699e-004
3.474999999999948e+000	3.345772e-002	1.502857e-004
3.479999999999948e+000	3.351637e-002	1.505015e-004
3.484999999999948e+000	3.357511e-002	1.507172e-004
3.489999999999948e+000	3.363397e-002	1.509330e-004
3.494999999999948e+000	3.369292e-002	1.511488e-004
3.499999999999948e+000	3.375199e-002	1.513645e-004
3.504999999999948e+000	3.381116e-002	1.515803e-004
3.509999999999947e+000	3.387043e-002	1.517960e-004
3.514999999999947e+000	3.392981e-002	1.520118e-004
3.519999999999947e+000	3.398930e-002	1.522275e-004
3.524999999999947e+000	3.404890e-002	1.524433e-004
3.529999999999947e+000	3.410861e-002	1.526590e-004
3.534999999999947e+000	3.416842e-002	1.528747e-004
3.539999999999947e+000	3.422834e-002	1.530905e-004
3.544999999999947e+000	3.428838e-002	1.533062e-004
3.549999999999947e+000	3.434852e-002	1.535219e-004
3.554999999999946e+000	3.440877e-002	1.537376e-004
3.559999999999946e+000	3.446914e-002	1.539533e-004
3.564999999999946e+000	3.452961e-002	1.541690e-004
3.569999999999946e+000	3.459020e-002	1.543847e-004
3.574999999999946e+000	3.465090e-002	1.546004e-004
3.579999999999946e+000	3.471171e-002	1.548161e-004
3.584999999999946e+000	3.477263e-002	1.550318e-004
3.589999999999946e+000	3.483367e-002	1.552474e-004
3.594999999999946e+000	3.489482e-002	1.554631e-004
3.599999999999946e+000	3.495609e-002	1.556788e-004
3.604999999999945e+000	3.501747e-002	1.558944e-004
3.609999999999945e+000	3.507897e-002	1.561101e-004
3.614999999999945e+000	3.514058e-002	1.563257e-004
3.619999999999945e+000	3.520231e-002	1.565414e-004
3.624999999999945e+000	3.526415e-002	1.567570e-004
3.629999999999945e+000	3.532612e-002	1.569727e-004
3.634999999999945e+000	3.538820e-002	1.571883e-004
3.639999999999945e+000	3.545040e-002	1.574039e-004
3.644999999999945e+000	3.551271e-002	1.576195e-004
3.649999999999944e+000	3.557515e-002	1.578352e-004
3.654999999999944e+000	3.563771e-002	1.580508e-004
3.659999999999944e+000	3.570038e-002	1.582664e-004
3.664999999999944e+000	3.576319e-002	1.584820e-004
3.669999999999944e+000	3.582610e-002	1.586976e-004
3.674999999999944e+000	3.588914e-002	1.589131e-004
3.679999999999944e+000	3.595231e-002	1.591287e-004
3.684999999999944e+000	3.601560e-002	1.593443e-004
3.689999999999944e+000	3.607900e-002	1.595599e-004
3.694999999999943e+000	3.614254e-002	1.597754e-004
3.699999999999943e+000	3.620620e-002	1.599910e-004
3.704999999999943e+000	3.626998e-002	1.602065e-004
3.709999999999943e+000	3.633389e-002	1.604221e-004
3.714999999999943e+000	3.639793e-002	1.606376e-004
3.719999999999943e+000	3.646209e-002	1.608532e-004
3.724999999999943e+000	3.652638e-002	1.610687e-004
3.729999999999943e+000	3.659080e-002	1.612842e-004
3.734999999999943e+000	3.665534e-002	1.614998e-004
3.739999999999943e+000	3.672002e-002	1.617153e-004
3.744999999999942e+000	3.678482e-002	1.619308e-004
3.749999999999942e+000	3.684975e-002	1.621463e-004
3.754999999999942e+000	3.691481e-002	1.623618e-004
3.759999999999942e+000	3.698001e-002	1.625773e-004
3.764999999999942e+000	3.704534e-002	1.627928e-004
3.769999999999942e+000	3.711080e-002	1.630083e-004
3.774999999999942e+000	3.717639e-002	1.632237e-004
3.779999999999942e+000	3.724211e-002	1.634392e-004
3.784999999999942e+000	3.730797e-002	1.636547e-004
3.789999999999941e+000	3.737397e-002	1.638701e-004
3.794999999999941e+000	3.744010e-002	1.640856e-004
3.799999999999941e+000	3.750636e-002	1.643010e-004
3.804999999999941e+000	3.757277e-002	1.645165e-004
3.809999999999941e+000	3.763930e-002	1.647319e-004
3.814999999999941e+000	3.770598e-002	1.649473e-004
3.819999999999941e+000	3.777280e-002	1.651628e-004
3.824999999999941e+000	3.783975e-002	1.653782e-004
3.829999999999941e+000	3.790684e-002	1.655936e-004
3.834999999999941e+000	3.797408e-002	1.658090e-004
3.839999999999940e+000	3.804145e-002	1.660244e-004
3.844999999999940e+000	3.810897e-002	1.662398e-004
3.849999999999940e+000	3.817663e-002	1.664552e-004
3.854999999999940e+000	3.824443e-002	1.666706e-004
3.859999999999940e+000	3.831238e-002	1.668859e-004
3.864999999999940e+000	3.838047e-002	1.671013e-004
3.869999999999940e+000	3.844870e-002	1.673167e-004
3.874999999999940e+000	3.851708e-002	1.675320e-004
3.879999999999940e+000	3.858560e-002	1.677473e-004
3.884999999999939e+000	3.865428e-002	1.679627e-004
3.889999999999939e+000	3.872310e-002	1.681780e-004
3.894999999999939e+000	3.879207e-002	1.683934e-004
3.899999999999939e+000	3.886118e-002	1.686087e-004
3.904999999999939e+000	3.893045e-002	1.688240e-004
3.909999999999939e+000	3.899987e-002	1.690393e-004
3.914999999999939e+000	3.906944e-002	1.692546e-004
3.919999999999939e+000	3.913916e-002	1.694699e-004
3.924999999999939e+000	3.920903e-002	1.696852e-004
3.929999999999938e+000	3.927905e-002	1.699005e-004
3.934999999999938e+000	3.934923e-002	1.701158e-004
3.939999999999938e+000	3.941957e-002	1.703310e-004
3.944999999999938e+000	3.949006e-002	1.705463e-004
3.949999999999938e+000	3.956070e-002	1.707615e-004
3.954999999999938e+000	3.963150e-002	1.709768e-004
3.959999999999938e+000	3.970246e-002	1.711920e-004
3.964999999999938e+000	3.977358e-002	1.714073e-004
3.969999999999938e+000	3.984486e-002	1.716225e-004
3.974999999999938e+000	3.991630e-002	1.718377e-004
3.979999999999937e+000	3.998790e-002	1.720529e-004
3.984999999999937e+000	4.005966e-002	1.722681e-004
3.989999999999937e+000	4.013158e-002	1.724833e-004
3.994999999999937e+000	4.020366e-002	1.726985e-004
3.999999999999937e+000	4.027592e-002	1.729137e-004
4.004999999999937e+000	4.034833e-002	1.731289e-004
4.009999999999937e+000	4.042091e-002	1.733441e-004
4.014999999999937e+000	4.049366e-002	1.735592e-004
4.019999999999937e+000	4.056657e-002	1.737744e-004
4.024999999999936e+000	4.063965e-002	1.739895e-004
4.029999999999936e+000	4.071290e-002	1.742047e-004
4.034999999999936e+000	4.078632e-002	1.744198e-004
4.039999999999936e+000	4.085991e-002	1.746349e-004
4.044999999999936e+000	4.093367e-002	1.748501e-004
4.049999999999936e+000	4.100760e-002	1.750652e-004
4.054999999999936e+000	4.108171e-002	1.752803e-004
4.059999999999936e+000	4.115599e-002	1.754954e-004
4.064999999999936e+000	4.123045e-002	1.757105e-004
4.069999999999935e+000	4.130508e-002	1.759255e-004
4.074999999999935e+000	4.137989e-002	1.761406e-004
4.079999999999935e+000	4.145487e-002	1.763557e-004
4.084999999999935e+000	4.153004e-002	1.765707e-004
4.089999999999935e+000	4.160538e-002	1.767858e-004
4.094999999999935e+000	4.168091e-002	1.770008e-004
4.099999999999935e+000	4.175661e-002	1.772159e-004
4.104999999999935e+000	4.183250e-002	1.774309e-004
4.109999999999935e+000	4.190857e-002	1.776459e-004
4.114999999999935e+000	4.198483e-002	1.778609e-004
4.119999999999934e+000	4.206127e-002	1.780759e-004
4.124999999999934e+000	4.213789e-002	1.782909e-004
4.129999999999934e+000	4.221471e-002	1.785059e-004
4.134999999999934e+000	4.229170e-002	1.787209e-004
4.139999999999934e+000	4.236890e-002	1.789359e-004
4.144999999999934e+000	4.244627e-002	1.791508e-004
4.149999999999934e+000	4.252385e-002	1.793658e-004
4.154999999999934e+000	4.260161e-002	1.795807e-004
4.159999999999934e+000	4.267957e-002	1.797957e-004
4.164999999999933e+000	4.275772e-002	1.800106e-004
4.169999999999933e+000	4.283606e-002	1.802255e-004
4.174999999999933e+000	4.291460e-002	1.804404e-004
4.179999999999933e+000	4.299334e-002	1.806553e-004
4.184999999999933e+000	4.307228e-002	1.808702e-004
4.189999999999933e+000	4.315141e-002	1.810851e-004
4.194999999999933e+000	4.323075e-002	1.813000e-004
4.199999999999933e+000	4.331029e-002	1.815148e-004
4.204999999999933e+000	4.339003e-002	1.817297e-004
4.209999999999933e+000	4.346997e-002	1.819445e-004
4.214999999999932e+000	4.355012e-002	1.821594e-004
4.219999999999932e+000	4.363048e-002	1.823742e-004
4.224999999999932e+000	4.371104e-002	1.825890e-004
4.229999999999932e+000	4.379181e-002	1.828039e-004
4.234999999999932e+000	4.387279e-002	1.830187e-004
4.239999999999932e+000	4.395398e-002	1.832335e-004
4.244999999999932e+000	4.403538e-002	1.834482e-004
4.249999999999932e+000	4.411700e-002	1.836630e-004
4.254999999999932e+000	4.419883e-002	1.838778e-004
4.259999999999931e+000	4.428087e-002	1.840925e-004
4.264999999999931e+000	4.436313e-002	1.843073e-004
4.269999999999931e+000	4.444561e-002	1.845220e-004
4.274999999999931e+000	4.452831e-002	1.847368e-004
4.279999999999931e+000	4.461122e-002	1.849515e-004
4.284999999999931e+000	4.469436e-002	1.851662e-004
4.289999999999931e+000	4.477772e-002	1.853809e-004
4.294999999999931e+000	4.486131e-002	1.855956e-004
4.299999999999931e+000	4.494512e-002	1.858103e-004
4.304999999999930e+000	4.502916e-002	1.860249e-004
4.309999999999930e+000	4.511343e-002	1.862396e-004
4.314999999999930e+000	4.519792e-002	1.864542e-004
4.319999999999930e+000	4.528265e-002	1.866689e-004
4.324999999999930e+000	4.536761e-002	1.868835e-004
4.329999999999930e+000	4.545280e-002	1.870981e-004
4.334999999999930e+000	4.553822e-002	1.873127e-004
4.339999999999930e+000	4.562388e-002	1.875273e-004
4.344999999999930e+000	4.570978e-002	1.877419e-004
4.349999999999930e+000	4.579592e-002	1.879565e-004
4.354999999999929e+000	4.588230e-002	1.881711e-004
4.359999999999929e+000	4.596892e-002	1.883856e-004
4.364999999999929e+000	4.605578e-002	1.886002e-004
4.369999999999929e+000	4.614289e-002	1.888147e-004
4.374999999999929e+000	4.623024e-002	1.890292e-004
4.379999999999929e+000	4.631784e-002	1.892438e-004
4.384999999999929e+000	4.640569e-002	1.894583e-004
4.389999999999929e+000	4.649379e-002	1.896728e-004
4.394999999999929e+000	4.658214e-002	1.898872e-004
4.399999999999928e+000	4.667075e-002	1.901017e-004
4.404999999999928e+000	4.675961e-002	1.903162e-004
4.409999999999928e+000	4.684873e-002	1.905306e-004
4.414999999999928e+000	4.693811e-002	1.907451e-004
4.419999999999928e+000	4.702774e-002	1.909595e-004
4.424999999999928e+000	4.711764e-002	1.911739e-004
4.429999999999928e+000	4.720780e-002	1.913883e-004
4.434999999999928e+000	4.729822e-002	1.916027e-004
4.439999999999928e+000	4.738891e-002	1.918171e-004
4.444999999999928e+000	4.747988e-002	1.920315e-004
4.449999999999927e+000	4.757110e-002	1.922458e-004
4.454999999999927e+000	4.766260e-002	1.924602e-004
4.459999999999927e+000	4.775438e-002	1.926745e-004
4.464999999999927e+000	4.784643e-002	1.928888e-004
4.469999999999927e+000	4.793875e-002	1.931031e-004
4.474999999999927e+000	4.803136e-002	1.933174e-004
4.479999999999927e+000	4.812424e-002	1.935317e-004
4.484999999999927e+000	4.821740e-002	1.937460e-004
4.489999999999927e+000	4.831085e-002	1.939602e-004
4.494999999999926e+000	4.840459e-002	1.941745e-004
4.499999999999926e+000	4.849861e-002	1.943887e-004
4.504999999999926e+000	4.859292e-002	1.946029e-004
4.509999999999926e+000	4.868753e-002	1.948171e-004
4.514999999999926e+000	4.878242e-002	1.950313e-004
4.519999999999926e+000	4.887761e-002	1.952455e-004
4.524999999999926e+000	4.897310e-002	1.954597e-004
4.529999999999926e+000	4.906889e-002	1.956738e-004
4.534999999999926e+000	4.916498e-002	1.958880e-004
4.539999999999925e+000	4.926137e-002	1.961021e-004
4.544999999999925e+000	4.935806e-002	1.963162e-004
4.549999999999925e+000	4.945507e-002	1.965304e-004
4.554999999999925e+000	4.955237e-002	1.967444e-004
4.559999999999925e+000	4.965000e-002	1.969585e-004
4.564999999999925e+000	4.974793e-002	1.971726e-004
4.569999999999925e+000	4.984618e-002	1.973866e-004
4.574999999999925e+000	4.994475e-002	1.976007e-004
4.579999999999925e+000	5.004364e-002	1.978147e-004
4.584999999999925e+000	5.014285e-002	1.980287e-004
4.589999999999924e+000	5.024239e-002	1.982427e-004
4.594999999999924e+000	5.034225e-002	1.984567e-004
4.599999999999924e+000	5.044243e-002	1.986706e-004
4.604999999999924e+000	5.054295e-002	1.988846e-004
4.609999999999924e+000	5.064381e-002	1.990985e-004
4.614999999999924e+000	5.074500e-002	1.993124e-004
4.619999999999924e+000	5.084652e-002	1.995264e-004
4.624999999999924e+000	5.094839e-002	1.997402e-004
4.629999999999924e+000	5.105060e-002	1.999541e-004
4.634999999999923e+000	5.115315e-002	2.001680e-004
4.639999999999923e+000	5.125605e-002	2.003818e-004
4.644999999999923e+000	5.135930e-002	2.005957e-004
4.649999999999923e+000	5.146290e-002	2.008095e-004
4.654999999999923e+000	5.156686e-002	2.010233e-004
4.659999999999923e+000	5.167118e-002	2.012371e-004
4.664999999999923e+000	5.177585e-002	2.014508e-004
4.669999999999923e+000	5.188089e-002	2.016646e-004
4.674999999999923e+000	5.198630e-002	2.018783e-004
4.679999999999922e+000	5.209207e-002	2.020921e-004
4.684999999999922e+000	5.219821e-002	2.023058e-004
4.689999999999922e+000	5.230473e-002	2.025194e-004
4.694999999999922e+000	5.241162e-002	2.027331e-004
4.699999999999922e+000	5.251889e-002	2.029468e-004
4.704999999999922e+000	5.262654e-002	2.031604e-004
4.709999999999922e+000	5.273458e-002	2.033740e-004
4.714999999999922e+000	5.284300e-002	2.035876e-004
4.719999999999922e+000	5.295182e-002	2.038012e-004
4.724999999999922e+000	5.306103e-002	2.040148e-004
4.729999999999921e+000	5.317063e-002	2.042284e-004
4.734999999999921e+000	5.328064e-002	2.044419e-004
4.739999999999921e+000	5.339104e-002	2.046554e-004
4.744999999999921e+000	5.350186e-002	2.048689e-004
4.749999999999921e+000	5.361308e-002	2.050824e-004
4.754999999999921e+000	5.372471e-002	2.052959e-004
4.759999999999921e+000	5.383676e-002	2.055093e-004
4.764999999999921e+000	5.394923e-002	2.057227e-004
4.769999999999921e+000	5.406211e-002	2.059362e-004
4.774999999999920e+000	5.417543e-002	2.061495e-004
4.779999999999920e+000	5.428917e-002	2.063629e-004
4.784999999999920e+000	5.440334e-002	2.065763e-004
4.789999999999920e+000	5.451794e-002	2.067896e-004
4.794999999999920e+000	5.463299e-002	2.070029e-004
4.799999999999920e+000	5.474848e-002	2.072162e-004
4.804999999999920e+000	5.486441e-002	2.074295e-004
4.809999999999920e+000	5.498079e-002	2.076428e-004
4.814999999999920e+000	5.509762e-002	2.078560e-004
4.819999999999920e+000	5.521492e-002	2.080692e-004
4.824999999999919e+000	5.533267e-002	2.082824e-004
4.829999999999919e+000	5.545088e-002	2.084956e-004
4.834999999999919e+000	5.556956e-002	2.087087e-004
4.839999999999919e+000	5.568872e-002	2.089219e-004
4.844999999999919e+000	5.580835e-002	2.091350e-004
4.849999999999919e+000	5.592845e-002	2.093481e-004
4.854999999999919e+000	5.604905e-002	2.095612e-004
4.859999999999919e+000	5.617012e-002	2.097742e-004
4.864999999999919e+000	5.629170e-002	2.099873e-004
4.869999999999918e+000	5.641376e-002	2.102003e-004
4.874999999999918e+000	5.653633e-002	2.104133e-004
4.879999999999918e+000	5.665940e-002	2.106262e-004
4.884999999999918e+000	5.678298e-002	2.108392e-004
4.889999999999918e+000	5.690707e-002	2.110521e-004
4.894999999999918e+000	5.703168e-002	2.112650e-004
4.899999999999918e+000	5.715681e-002	2.114779e-004
4.904999999999918e+000	5.728246e-002	2.116907e-004
4.909999999999918e+000	5.740865e-002	2.119035e-004
4.914999999999917e+000	5.753537e-002	2.121164e-004
4.919999999999917e+000	5.766264e-002	2.123291e-004
4.924999999999917e+000	5.779044e-002	2.125419e-004
4.929999999999917e+000	5.791880e-002	2.127546e-004
4.934999999999917e+000	5.804772e-002	2.129674e-004
4.939999999999917e+000	5.817719e-002	2.131800e-004
4.944999999999917e+000	5.830722e-002	2.133927e-004
4.949999999999917e+000	5.843783e-002	2.136053e-004
4.954999999999917e+000	5.856901e-002	2.138179e-004
4.959999999999917e+000	5.870077e-002	2.140305e-004
4.964999999999916e+000	5.883312e-002	2.142431e-004
4.969999999999916e+000	5.896606e-002	2.144556e-004
4.974999999999916e+000	5.909960e-002	2.146681e-004
4.979999999999916e+000	5.923374e-002	2.148806e-004
4.984999999999916e+000	5.936848e-002	2.150931e-004
4.989999999999916e+000	5.950384e-002	2.153055e-004
4.994999999999916e+000	5.963982e-002	2.155179e-004
4.999999999999916e+000	5.977642e-002	2.157303e-004
5.004999999999916e+000	5.991365e-002	2.159426e-004
5.009999999999915e+000	6.005152e-002	2.161549e-004
5.014999999999915e+000	6.019003e-002	2.163672e-004
5.019999999999915e+000	6.032920e-002	2.165795e-004
5.024999999999915e+000	6.046901e-002	2.167917e-004
5.029999999999915e+000	6.060949e-002	2.170040e-004
5.034999999999915e+000	6.075064e-002	2.172161e-004
5.039999999999915e+000	6.089246e-002	2.174283e-004
5.044999999999915e+000	6.103497e-002	2.176404e-004
5.049999999999915e+000	6.117816e-002	2.178525e-004
5.054999999999915e+000	6.132205e-002	2.180645e-004
5.059999999999914e+000	6.146664e-002	2.182766e-004
5.064999999999914e+000	6.161194e-002	2.184886e-004
5.069999999999914e+000	6.175795e-002	2.187005e-004
5.074999999999914e+000	6.190469e-002	2.189125e-004
5.079999999999914e+000	6.205216e-002	2.191244e-004
5.084999999999914e+000	6.220037e-002	2.193362e-004
5.089999999999914e+000	6.234932e-002	2.195481e-004
5.094999999999914e+000	6.249903e-002	2.197599e-004
5.099999999999914e+000	6.264950e-002	2.199716e-004
5.104999999999913e+000	6.280074e-002	2.201834e-004
5.109999999999913e+000	6.295276e-002	2.203951e-004
5.114999999999913e+000	6.310556e-002	2.206067e-004
5.119999999999913e+000	6.325915e-002	2.208184e-004
5.124999999999913e+000	6.341356e-002	2.210300e-004
5.129999999999913e+000	6.356877e-002	2.212415e-004
5.134999999999913e+000	6.372480e-002	2.214531e-004
5.139999999999913e+000	6.388167e-002	2.216646e-004
5.144999999999913e+000	6.403936e-002	2.218760e-004
5.149999999999912e+000	6.419791e-002	2.220874e-004
